62,AK,ANCH,O_2004,GR,N,5,30,474.0521354,2.549530857,53.97508989,1.082540701,0,0,0,-6.390521125,-7.83778651,-12.16527663,-10.35212924,-14.2929243,-48.07772831,-22.87642047,-42.96179403,-136.3025383,-0.530578032,-0.295216135,-0.734632765,354.667012,0,0,340.776872,6.662437656,17.81401428,5.277290096,16.29708847
63,AK,ANCH,O_2004,GR,Y,5,30,474.2422603,2.551167548,53.98024404,1.082546722,0,0,0,-5.518357004,-7.576011171,-10.53020208,-7.752975018,-7.696396443,-30.87317414,-35.64017768,-75.98629693,-221.612011,-1.691269507,-1.812598273,-5.128840709,354.667012,425,233.823664,520.80803,6.262643829,17.06051585,4.781126103,15.07822485
64,AK,ANCH,O_2004,GR,N,2,30,475.2349529,2.513976846,53.77904542,1.069125452,0,0,0,-11.841274,-17.3440938,-29.27192153,-7.64414295,-10.96066433,-35.36971157,-18.30297053,-33.41275323,-107.5051747,-2.802104328,-2.880594309,-6.562957253,355.352112,0,16.280221,305.405574,7.582002108,19.69278606,5.671266576,17.08221051
65,AK,ANCH,O_2004,GR,Y,2,30,475.4636285,2.514818137,53.79297247,1.069131474,0,0,0,-10.47938112,-14.23835893,-22.01186488,-6.198595082,-7.101414908,-25.41324608,-27.0566368,-56.56186615,-169.9939487,-6.249957313,-13.07257529,-29.89034581,355.352112,425,283.266051,463.418976,7.175834301,18.57017227,5.209265474,15.8418314
66,AK,ANCH,O_2004,GR,N,0.5,30,476.0419916,2.490674043,53.46515992,1.068878583,0,0,0,-26.87948488,-39.92665322,-79.27929819,-3.257198728,-4.849326603,-15.37214573,-4.745289541,-8.548359062,-28.82392957,-15.24710636,-27.00413574,-62.15272062,355.352112,0,31.113282,271.000847,8.252177795,20.68077626,5.818130654,17.46863682
67,AK,ANCH,O_2004,GR,Y,0.5,30,476.2729097,2.49086315,53.48618597,1.068968901,0,0,0,-22.76008688,-26.05725391,-59.54690298,-3.024165925,-4.141879405,-13.81175055,-6.187174187,-12.53045752,-40.94326793,-24.62399283,-55.98102841,-125.5106884,355.352112,425,315.230181,411.883943,7.577107176,18.42162443,5.590987321,16.76607032
68,AK,ANCH,O_2004,GR,N,5,15,476.3079866,2.553038213,53.8864216,1.092240865,0,0,0,-5.958699522,-7.867161321,-12.32739846,-10.43836665,-13.99302603,-47.17146841,-22.39494063,-44.38696857,-140.87407,-1.118649938,-0.501262289,-1.266669375,354.667012,0,17.839985,341.3677,6.662011769,17.8064377,5.293186804,16.25028748
69,AK,ANCH,O_2004,GR,Y,5,15,476.4672094,2.553576546,53.89148543,1.092246886,0,0,0,-5.409272337,-6.44519182,-6.691087842,-7.828834221,-7.198455376,-29.70463701,-35.25283957,-78.0299681,-226.2874935,-2.345006151,-4.041867582,-11.3621521,354.667012,425,260.288639,523.910494,6.286716256,16.86619257,4.799441909,14.9612397
70,AK,ANCH,O_2004,GR,N,2,15,477.4989991,2.517861555,53.6796353,1.080631978,0,0,0,-11.40010843,-16.64831788,-26.74795966,-7.660761521,-10.53118006,-34.01566618,-18.06606494,-35.88582342,-114.3902849,-3.853151693,-4.697727293,-11.40712559,354.667012,0,36.305504,309.444658,7.539231651,19.54037999,5.672117794,16.94005401
71,AK,ANCH,O_2004,GR,Y,2,15,477.650494,2.517929198,53.69512184,1.080668105,0,0,0,-10.47055887,-12.90392335,-17.81079953,-6.207683969,-6.727189825,-24.51903048,-26.92740455,-58.29389493,-173.9959851,-6.901162614,-15.41324511,-36.40962904,354.667012,425,306.504368,464.245794,7.160512882,18.27289647,5.211435693,15.69427979
72,AK,ANCH,O_2004,GR,N,0.5,15,478.4005269,2.491438841,53.38224188,1.079018295,0,0,0,-26.23524194,-37.27840536,-75.90737117,-3.241089082,-4.729964232,-15.08271186,-4.785746707,-9.229342095,-30.96699231,-16.42268113,-31.50649331,-72.40894608,354.667012,0,45.750607,283.920157,8.171464984,20.29286835,5.800427046,17.3485059
73,AK,ANCH,O_2004,GR,Y,0.5,15,478.5970057,2.491458845,53.40393629,1.079403652,0,0,0,-22.50538072,-24.87777387,-56.91810773,-3.005372654,-4.07717443,-13.65425415,-6.301589667,-12.91264878,-42.05708695,-25.63552366,-57.67437602,-130.2287602,354.667012,425,330.897766,423.772997,7.524447968,18.22084364,5.572978295,16.70097667
74,AK,ANCH,O_2004,GR,N,5,5,477.5983964,2.576924481,53.75365399,1.106318446,0,0,0,-5.939695235,-7.239784395,-11.80230125,-10.57961209,-13.81982916,-47.6890582,-21.78132999,-45.07245279,-143.3843153,-1.66479676,-2.32443783,-7.505858917,354.667012,0,38.598781,337.567573,6.711248535,17.77729436,5.327109367,16.22421252
75,AK,ANCH,O_2004,GR,Y,5,5,477.6837593,2.576934857,53.75730886,1.106324467,0,0,0,-5.748855404,-6.51296744,-8.928473341,-8.262238728,-7.861537225,-31.85953063,-33.27295673,-74.65483574,-220.3979104,-2.328136012,-4.563209338,-13.66105063,354.667012,425,305.786955,495.362265,6.420997347,16.98192547,4.896979863,15.09454562
76,AK,ANCH,O_2004,GR,N,2,5,478.6771496,2.544757204,53.5668581,1.095986055,0,0,0,-11.17018784,-15.34667174,-25.75463571,-7.805909113,-10.34548917,-33.86041615,-17.22069561,-36.69983372,-117.4810712,-4.613163857,-7.601241748,-20.48412661,354.667012,0,57.427018,307.1532,7.571923174,19.37131606,5.721261302,16.868843
77,AK,ANCH,O_2004,GR,Y,2,5,478.7677186,2.544772322,53.57950263,1.096238946,0,0,0,-10.67799304,-13.48353497,-20.92776172,-6.602150086,-7.549129858,-26.47608097,-24.66313823,-53.64314069,-162.3488885,-6.772013585,-13.92448517,-35.21809406,354.667012,425,357.375638,432.19493,7.297627657,18.58530991,5.344403287,15.96445791
78,AK,ANCH,O_2004,GR,N,0.5,5,479.3949314,2.522442822,53.28283778,1.094595156,0,0,0,-25.51619939,-35.53528421,-75.96006116,-3.273257303,-4.709131839,-15.09191607,-4.601158899,-9.3537079,-31.38759538,-16.56078378,-32.81928704,-79.74665311,354.667012,0,66.284348,283.445025,8.22537267,20.17411432,5.829787814,17.32404732
79,AK,ANCH,O_2004,GR,Y,0.5,5,479.5114289,2.522453756,53.29778844,1.095257489,0,0,0,-23.37721822,-29.42903883,-64.32020861,-3.102840758,-4.315819005,-14.14261752,-5.856777635,-11.94980378,-39.33948333,-22.72558758,-47.63376542,-113.5004107,354.667012,425,394.419022,380.310352,7.846926779,19.13380741,5.671072903,16.94554587
80,AK,ANCH,O_2004,WR,N,0,0,486.2303528,2.576928213,54.78995182,1.106342531,-6.010504923,-10.08140875,-146.2125486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,AK,JUNE,L_1980,BR,N,0,0,312.4604884,31.59968486,29.10617632,13.80875192,7.165938429,-7.169541615,-123.3945634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
